id,hash_id,view_url,title,user_nickname,user_hash_id,user_view_url,title_cut
188088,B9KPqbYMVvd7,/app/flow/B9KPqbYMVvd7,不好意思，又来倒屎了,999键神,JvYv5RX8odLzQ,/app/user/JvYv5RX8odLzQ,不好意思 ， 又 来 倒 屎 了
188076,6mrXndN1V5rp,/app/flow/6mrXndN1V5rp,FG，格局小了！,小超弟,PKOpvkVr2GA2p,/app/user/PKOpvkVr2GA2p,FG ， 格局 小 了 ！
187905,87m3QGwzXQdy,/app/flow/87m3QGwzXQdy,老乔你是不是跑路了啊？我的优惠券怎么办?,不落为酒,zJ9q5xzEExXv7,/app/user/zJ9q5xzEExXv7,老乔 你 是不是 跑 路 了 啊 ？ 我 的 优惠券 怎么办 ?
187887,ZaWM0olyplmy,/app/flow/ZaWM0olyplmy,挂一个倒G骗子，以次充好，二手当品卖,Elisaki.W.M,BP6mXJYG1k8mWl,/app/user/BP6mXJYG1k8mWl,挂 一个 倒 G 骗子 ， 以次充好 ， 二手 当品 卖
187865,YnxwANBao9K6,/app/flow/YnxwANBao9K6,"matrix navi70闪红
不好意思哦我就是看不惯已读不回，我也不憋这口气我就是要骂他。你素质高你清高你有气量那你以后碰到了就忍着呗，我看不惯我就骂怎么了
另外祝喷我的新的一年不管买东西卖东西都被已读不回～记得碰到了这样的不准生气嗷",已注销,DpLVEGe07z7pdV,/app/user/DpLVEGe07z7pdV,"matrix   navi70 闪红 
 不好意思 哦 我 就是 看不惯 已读 不回 ， 我 也 不 憋 这 口气 我 就是 要 骂 他 。 你 素质 高 你 清高 你 有 气量 那 你 以后 碰到 了 就 忍 着 呗 ， 我 看不惯 我 就 骂 怎么 了 
 另外 祝 喷 我 的 新 的 一年 不管 买 东西 卖东西 都 被 已读 不回 ～ 记得 碰到 了 这样 的 不准 生气 嗷"
187795,Jd1d5pR6wkag,/app/flow/Jd1d5pR6wkag,花卷跑路了吗,小张 小张 慌慌张张,BRnmQAY2WRJ7y,/app/user/BRnmQAY2WRJ7y,花卷 跑 路 了 吗
187785,83Mm0aKXm9YR,/app/flow/83Mm0aKXm9YR,"《matrix navi70 闪红事件》
1.15号跟卖家商量3100买他的闪红（已组），后面因为我是帮别人买的，秉承着能帮朋友省一点是一点的原则让他包邮，他直接已读不回，怎么发都不回，并且还把商品进行了涨价，摆明了想放鸽子。
1.15号当天我也已经在别的卖家那里买了一把闪红，价格加上运费加上卫星轴什么早就比他要卖我的价格贵了，所以这可以证明，不是想贪小便宜，只是想着能省就省，毕竟平台就是一个讨价还价的平台，他详情也没写不能刀，你就算不卖你也可以说一声对不对…
1.21号，他突然找我说要卖我，谁受这气，我直接拉黑再发了个G、U、N 。我觉得也没毛病吧毕竟被鸽子了。
然后1.21号，大概中午他就拿他的小号，直接发语音问侯我的家人，我也直接回骂了，我相信没人被莫名其妙问侯家人不急眼吧，骂的是wcnm那种
1.21号晚上，他在平台挂我，说我舔着脸要包邮，并且他发的所有截图都把消息记录刻意隐瞒，包括他那两句问候家人的语音。然后我也在他下面留言了，让看官直接来看我的贴，但他给我删了。
男主小：朋友就是财富666  
大：财哥数码店",已注销,eblEjNqnb8LOy,/app/user/eblEjNqnb8LOy,"《 matrix   navi70   闪红 事件 》 
 1.15 号 跟 卖家 商量 3100 买 他 的 闪红 （ 已组 ） ， 后面 因为 我 是 帮别人 买 的 ， 秉承 着 能 帮 朋友 省 一点 是 一点 的 原则 让 他 包邮 ， 他 直接 已读 不回 ， 怎么 发都 不回 ， 并且 还 把 商品 进行 了 涨价 ， 摆明 了 想 放鸽子 。 
 1.15 号 当天 我 也 已经 在 别的 卖家 那里 买 了 一把 闪红 ， 价格 加上 运费 加上 卫星 轴 什么 早就 比 他 要 卖 我 的 价格 贵 了 ， 所以 这 可以 证明 ， 不是 想 贪小便宜 ， 只是 想着 能省 就 省 ， 毕竟 平台 就是 一个 讨价还价 的 平台 ， 他 详情 也 没 写 不能 刀 ， 你 就算 不卖 你 也 可以 说 一声 对 不 对 … 
 1.21 号 ， 他 突然 找 我 说 要 卖 我 ， 谁 受 这气 ， 我 直接 拉 黑 再 发 了 个 G 、 U 、 N   。 我 觉得 也 没 毛病 吧 毕竟 被 鸽子 了 。 
 然后 1.21 号 ， 大概 中午 他 就 拿 他 的 小号 ， 直接 发 语音 问侯 我 的 家人 ， 我 也 直接 回骂 了 ， 我 相信 没人 被 莫名其妙 问侯 家人 不 急眼 吧 ， 骂 的 是 wcnm 那种 
 1.21 号 晚上 ， 他 在 平台 挂 我 ， 说 我 舔着 脸要 包邮 ， 并且 他发 的 所有 截图 都 把 消息 记录 刻意 隐瞒 ， 包括 他 那 两句 问候 家人 的 语音 。 然后 我 也 在 他 下面 留言 了 ， 让 看官 直接 来看 我 的 贴 ， 但 他 给 我 删 了 。 
 男主小 ： 朋友 就是 财富 666     
 大 ： 财哥 数码 店"
187733,6jRB0NN8zGJQ,/app/flow/6jRB0NN8zGJQ,很难想象这是正常人做出来的东西，推荐还是别自己找人cnc了。娘们嘴毒的一匹。客制化买卖三年第一次被差评。,就FK怎么了？,j7nKRbd857z6EK,/app/user/j7nKRbd857z6EK,很难 想象 这是 正常人 做 出来 的 东西 ， 推荐 还是 别 自己 找人 cnc 了 。 娘们 嘴毒 的 一匹 。 客制化 买卖 三年 第一次 被 差评 。
187653,kg91v6mwgWgm,/app/flow/kg91v6mwgWgm,"8老师为什么是神?

首先是犯下傲慢之罪的qk,仗着自己上有ow下有neo所以违抗神的意志未给8神上供，于是8神降下底棉失效与封包之罚，从此唯唯诺诺做人

其次是犯下懈怠之罪的neo,仗着自己有qk与ow两个爹，多次在群里黑8神，还不给8神上供，把65带来的名气全部消耗殆尽，于是8神降下共振和结构有问题之罚，从此一蹶不振。",考皮甲诺,80aXNjnb7BrBPJ,/app/user/80aXNjnb7BrBPJ,"8 老师 为什么 是 神 ? 
 
 首先 是 犯下 傲慢 之罪 的 qk , 仗 着 自己 上 有 ow 下有 neo 所以 违抗 神 的 意志 未 给 8 神 上供 ， 于是 8 神 降下 底棉 失效 与 封包 之罚 ， 从此 唯唯诺诺 做人 
 
 其次 是 犯下 懈怠 之罪 的 neo , 仗 着 自己 有 qk 与 ow 两个 爹 ， 多次 在 群里 黑 8 神 ， 还 不 给 8 神 上供 ， 把 65 带来 的 名气 全部 消耗 殆尽 ， 于是 8 神 降下 共振 和 结构 有 问题 之罚 ， 从此 一蹶不振 。"
187624,OXA0LmyoPmMz,/app/flow/OXA0LmyoPmMz,来说说dark lab的逆天团长——猫头,Shizuna,za6ylnq58XoKpN,/app/user/za6ylnq58XoKpN,来说 说 dark   lab 的 逆天 团长 — — 猫头
187503,Q5YlG0zjA9Zk,/app/flow/Q5YlG0zjA9Zk,"孩子，你是没有家人么？
用我的图挂自己的背景主页，还去骗人。
还三个号骗人，被🍠挂起来骂
倒灶玩意。",就FK怎么了？,j7nKRbd857z6EK,/app/user/j7nKRbd857z6EK,"孩子 ， 你 是 没有 家人 么 ？ 
 用 我 的 图 挂 自己 的 背景 主页 ， 还 去 骗人 。 
 还 三个 号 骗人 ， 被 🍠 挂 起来 骂 
 倒灶 玩意 。"
187479,6PVWyqjdpRlm,/app/flow/6PVWyqjdpRlm,"只卖咸鱼的正品卖家，缺斤少两！

       11月底购买该倒爷的成品的怒喵am80岩白，后续我发现说明书上提的2.4g连接，后询问怒喵客户群的网友才知道am80是三模，2.4g接收器会后续补发。

       这之后我去询问咸鱼卖家，卖家却已读不回（已确认收货）。我以为会等到一月份官方才会补发，我也没当回事，直到1月15日，怒喵客户群里谈论到2.4的延迟时，才知道12月份就补发了，我才想起该事，去询问卖家，但卖家一直已读不回，期间我提出解决方法：你到付寄给我。在我一再追问下，这家伙吊儿郎当的说，他卖了！

        官方购买接收器120块，我提出转我120也行，我自己去买。诶！继续已读不回，最后耍起无赖说成品套装不含2.4，2.4是赠品。大大的问号在我脑海里浮现！世界上竟有如此厚颜无耻之人。直接气吐三升血～我也选择不再与其交流
          
        因为咸鱼超过三十天无法评价，我在咸鱼上拿他没有办法，所以挂上此人让大家避避雷，也能让我稍微出口气",唐达西,vn5aLPqLljoGZ1,/app/user/vn5aLPqLljoGZ1,"只卖 咸鱼 的 正品 卖家 ， 缺斤少两 ！ 
 
               11 月底 购买 该 倒爷 的 成品 的 怒 喵 am80 岩白 ， 后续 我 发现 说明书 上 提 的 2.4 g 连接 ， 后 询问 怒 喵 客户群 的 网友 才 知道 am80 是 三模 ， 2.4 g 接收器 会 后续 补发 。 
 
               这 之后 我 去 询问 咸鱼 卖家 ， 卖家 却 已读 不回 （ 已 确认 收货 ） 。 我 以为 会 等到 一月份 官方 才 会 补发 ， 我 也 没当回事 ， 直到 1 月 15 日 ， 怒 喵 客户群 里 谈论 到 2.4 的 延迟 时 ， 才 知道 12 月份 就 补发 了 ， 我 才 想起 该 事 ， 去 询问 卖家 ， 但 卖家 一直 已读 不回 ， 期间 我 提出 解决 方法 ： 你 到 付 寄给 我 。 在 我 一再 追问 下 ， 这 家伙 吊儿郎当 的 说 ， 他 卖 了 ！ 
 
                 官方 购买 接收器 120 块 ， 我 提出 转 我 120 也 行 ， 我 自己 去 买 。 诶 ！ 继续 已读 不回 ， 最后 耍起 无赖 说 成品 套装 不含 2.4 ， 2.4 是 赠品 。 大大的 问号 在 我 脑海 里 浮现 ！ 世界 上 竟 有 如此 厚颜无耻 之 人 。 直接 气吐三升 血 ～ 我 也 选择 不再 与其 交流 
                     
                 因为 咸鱼 超过 三十天 无法 评价 ， 我 在 咸鱼 上 拿 他 没有 办法 ， 所以 挂 上 此人 让 大家 避 避雷 ， 也 能 让 我 稍微 出口气"
187467,BJJx8Ov1ZOdr,/app/flow/BJJx8Ov1ZOdr,"抖音主播:无限进步-钟同学，大键组成全是杂音也挺厉害的
首先，作为一个入门客制化的人，找主播代组能少走弯路，但是没想到还能踩坑
找他代组两把键盘，一把qk100，一把qk75n
qk100从浪那里买的，qk75n是买主播他自己的
要求闷，他加了底棉
qk75n组的没有问题
qk100组的四个大键有杂音
我和主播沟通，为什么有杂音，首先他解释说qk100配的卫星轴本来就有批次问题，我这都是给你调教过润滑过的了，qk送的都是ow v2，目前基本上代组买的都是ow v3（原话）
但是这句话是收货后说的，之前一直不说，组成什么样也不说，我是不清楚v2和v3什么区别，当然了，他没说，
后来又解释说运输，油脂，还有侧的按的问题。
我只有一个诉求，运费我出，卫星轴材料费我出，但是这种代组水平，我不承认，我不觉得这种代组学费还要我出两次，但是主播就是觉得这次代组他组好了，组好了四个大键有杂音，这就是组好的水平，死咬不是他的问题
不想聊了，反正他不想解决问题
组成这样我认了，只是想让大家看看某些主播的水平，解决问题的态度。
交米前是兄弟，交米后，谁是谁的爹，呵呵。",白瓷浅酌,5XXERwQL7rx2B,/app/user/5XXERwQL7rx2B,"抖音 主播 : 无限 进步 - 钟 同学 ， 大键 组成 全是 杂音 也 挺 厉害 的 
 首先 ， 作为 一个 入 门客 制化 的 人 ， 找主播代 组能 少走弯路 ， 但是 没想到 还 能 踩 坑 
 找 他代组 两把 键盘 ， 一把 qk100 ， 一把 qk75n 
 qk100 从浪 那里 买 的 ， qk75n 是 买主 播 他 自己 的 
 要求 闷 ， 他加 了 底 棉 
 qk75n 组 的 没有 问题 
 qk100 组 的 四个 大键 有 杂音 
 我 和 主播 沟通 ， 为什么 有 杂音 ， 首先 他 解释 说 qk100 配 的 卫星 轴 本来 就 有 批次 问题 ， 我 这 都 是 给 你 调教 过 润滑 过 的 了 ， qk 送 的 都 是 ow   v2 ， 目前 基本上 代组 买 的 都 是 ow   v3 （ 原话 ） 
 但是 这句 话 是 收货 后 说 的 ， 之前 一直 不说 ， 组成 什么样 也 不 说 ， 我 是 不 清楚 v2 和 v3 什么 区别 ， 当然 了 ， 他 没 说 ， 
 后来 又 解释 说 运输 ， 油脂 ， 还有 侧 的 按 的 问题 。 
 我 只有 一个 诉求 ， 运费 我出 ， 卫星 轴 材料费 我出 ， 但是 这种 代组 水平 ， 我 不 承认 ， 我 不 觉得 这种 代组 学费 还要 我出 两次 ， 但是 主播 就是 觉得 这次 代组 他 组好 了 ， 组好 了 四个 大键 有 杂音 ， 这 就是 组好 的 水平 ， 死 咬 不是 他 的 问题 
 不想 聊 了 ， 反正 他 不想 解决问题 
 组成 这样 我认 了 ， 只是 想 让 大家 看看 某些 主播 的 水平 ， 解决问题 的 态度 。 
 交米 前 是 兄弟 ， 交米 后 ， 谁 是 谁 的 爹 ， 呵呵 。"
187422,OEAJlqZr881r,/app/flow/OEAJlqZr881r,"[吐槽]某书上看到的一个帖子，针对了下今年键圈风气做了个个人看法，首先今年键圈五花八门，各种各样的轴体都有，吸引了不少新人，我觉得这对键圈算是个好气象，但是呢就瓜田及个大领域开始吐槽起了代组的活，在我自身稍微了解一下的情况下发现，会动手装个键盘的就是个代组吗?轴心柱点油就算个代润吗？ 出了事情后不负责的代组，轴心润哑炮说是轴体问题，各种坑蒙拐骗小白，所谓的hifi声音（麻将音），真的有这么神吗，在代购方面及代组方面挣钱能理解，但是为了挣钱瞎润轴，不会调卫星轴喊人买钢卫，这就是所谓的代组吗？
这个帖子不针对任何人也不针对任何代组，仅个人观点",夏亦,5rWd8PjBGaR1d,/app/user/5rWd8PjBGaR1d,"[ 吐槽 ] 某 书上 看到 的 一个 帖子 ， 针对 了 下 今年 键圈 风气 做 了 个 个人 看法 ， 首先 今年 键圈 五花八门 ， 各种各样 的 轴体 都 有 ， 吸引 了 不少 新人 ， 我 觉得 这对键 圈 算是 个 好 气象 ， 但是 呢 就 瓜田 及个 大 领域 开始 吐槽 起 了 代组 的 活 ， 在 我 自身 稍微 了解 一下 的 情况 下 发现 ， 会 动手 装个 键盘 的 就是 个代组 吗 ? 轴心 柱点 油 就算 个代润 吗 ？   出 了 事情 后 不 负责 的 代组 ， 轴心 润 哑炮 说 是 轴体 问题 ， 各种 坑蒙拐骗 小白 ， 所谓 的 hifi 声音 （ 麻将 音 ） ， 真的 有 这么 神 吗 ， 在 代购 方面 及代组 方面 挣钱 能 理解 ， 但是 为了 挣钱 瞎润 轴 ， 不会 调 卫星 轴 喊 人 买 钢卫 ， 这 就是 所谓 的 代组 吗 ？ 
 这个 帖子 不 针对 任何人 也 不 针对 任何 代组 ， 仅 个人观点"
187266,nYm9obmmopRp,/app/flow/nYm9obmmopRp,翻车的键盘千篇一律，无棉的套件耳目一新,拉利申,XZ8pwJVaL9zWGK,/app/user/XZ8pwJVaL9zWGK,翻车 的 键盘 千篇一律 ， 无棉 的 套件 耳目一新
187261,VGdmjYKmJv1x,/app/flow/VGdmjYKmJv1x,"真是inin又fifi啊
先行团是晚于大货的
管理是说话像放屁的
群主是劝退老用户的
锅全是倒钩背的
花最多的钱是低人一等的
真是inin又fifi啊",careless,WPLzGzaaoq8Jkq,/app/user/WPLzGzaaoq8Jkq,"真是 inin 又 fifi 啊 
 先行 团是 晚于 大货 的 
 管理 是 说话 像 放屁 的 
 群主 是 劝退 老 用户 的 
 锅全 是 倒钩 背 的 
 花 最 多 的 钱 是 低人一等 的 
 真是 inin 又 fifi 啊"
187238,rvrYWwWpyGAJ,/app/flow/rvrYWwWpyGAJ,佞臣宫变还是正义执行！？喜迎文若帝国大清算,平等云霁,gWDaDmjnYLDz,/app/user/gWDaDmjnYLDz,佞臣 宫变 还是 正义 执行 ！ ？ 喜迎 文若 帝国 大 清算
187166,MOaMRbojaOjj,/app/flow/MOaMRbojaOjj,建议先屏蔽大号，垃圾比较多,枳酒,E25k6p1ke8Ba2,/app/user/E25k6p1ke8Ba2,建议 先 屏蔽 大 号 ， 垃圾 比较 多
187145,RwBRl5v7kZMO,/app/flow/RwBRl5v7kZMO,。。。。。。。。。。,天～,X2j8Xa8O7xoYL,/app/user/X2j8Xa8O7xoYL,。 。 。 。 。 。 。 。 。 。
187066,xNmavBLMLnMO,/app/flow/xNmavBLMLnMO,定制一定要问好公差。。不问就默认最大公差。,人工智能仿生咸鱼,yJdrnK5Z0qzBpr,/app/user/yJdrnK5Z0qzBpr,定制 一定 要 问好 公差 。 。 不问 就 默认 最大 公差 。
187062,wkr0gQZ3V1L0,/app/flow/wkr0gQZ3V1L0,乐,张德帅,OZZaQKmdxQnbnv,/app/user/OZZaQKmdxQnbnv,乐
187061,wO33axA6NGVq,/app/flow/wO33axA6NGVq,真的是野野又生生啊，这就是infi啊，你们有这样的infi吗？,Ritosk,xdod7PKd7VNVwO,/app/user/xdod7PKd7VNVwO,真的 是 野野 又 生生 啊 ， 这 就是 infi 啊 ， 你们 有 这样 的 infi 吗 ？
187053,BGzB6Z0Mx137,/app/flow/BGzB6Z0Mx137,"键圈多年了。临退圈突然发现自己还没发过帖子，来补上。
从几十，几百，到几千，基本上什么层次的团都上过了。也买了无数的轴和键帽。但回头想想，就没啥从头到尾都很让人舒心的团。不是产品翻车，就是售后辣鸡。不是阴阳，就是背刺。各种延期，各种甩锅，各种撕逼，各种拉扯，各种乱七八糟的。
不管是大工作室。还是小作坊，谁也别看不起谁。
可能是这几年，圈子扩张太快了，真是鱼龙混杂，蛇鬼牛马，啥人都想割一波韭菜。一些团长们也是被舔狗惯得太舒服了，不想着怎么提升产品力，一副高高在上的样子，搞一些偷鸡摸狗的勾当。
其实已经很长时间没关注这个圈子了，就等最后一把70配列退烧了。Dark这波，也实属不怎么样。懒得再扯。
给萌新一个建议，虽然估计也么啥用，去咸鱼收一把两把破发的口碑不错的，自己喜欢的配列就行了。配上合适的轴和好看的键帽，生产力工具就挺好。
盘点了自己的键盘们，bff67v3，mw75r4，别管团中和之前怎么样，现在用得最多的就是这两把，sunset80虽然有点小结构问题，不过也挺不错，重点是这些都破发得挺香了。
最后，再也没最后了。",退圈人劝退,wWja0pYxaYWAr,/app/user/wWja0pYxaYWAr,"键圈 多年 了 。 临退 圈 突然 发现自己 还 没 发过 帖子 ， 来 补上 。 
 从 几十 ， 几百 ， 到 几千 ， 基本上 什么 层次 的 团 都 上 过 了 。 也 买 了 无数 的 轴 和 键帽 。 但 回头 想想 ， 就 没 啥 从头到尾 都 很 让 人 舒心 的 团 。 不是 产品 翻车 ， 就是 售后 辣鸡 。 不是 阴阳 ， 就是 背刺 。 各种 延期 ， 各种 甩锅 ， 各种 撕 逼 ， 各种 拉扯 ， 各种 乱七八糟 的 。 
 不管 是 大 工作室 。 还是 小作坊 ， 谁 也 别 看不起 谁 。 
 可能 是 这 几年 ， 圈子 扩张 太快 了 ， 真是 鱼龙混杂 ， 蛇 鬼 牛马 ， 啥 人 都 想 割 一波 韭菜 。 一些 团长 们 也 是 被 舔 狗 惯得 太 舒服 了 ， 不 想着 怎么 提升 产品 力 ， 一副 高高在上 的 样子 ， 搞 一些 偷鸡摸狗 的 勾当 。 
 其实 已经 很 长时间 没 关注 这个 圈子 了 ， 就 等 最后 一把 70 配列 退烧 了 。 Dark 这波 ， 也 实属 不怎么样 。 懒得 再 扯 。 
 给 萌新 一个 建议 ， 虽然 估计 也 么 啥 用 ， 去 咸鱼 收 一把 两把 破发 的 口碑 不错 的 ， 自己 喜欢 的 配列 就行了 。 配 上 合适 的 轴 和 好看 的 键帽 ， 生产力 工具 就 挺 好 。 
 盘点 了 自己 的 键盘 们 ， bff67v3 ， mw75r4 ， 别管 团中 和 之前 怎么样 ， 现在 用 得 最 多 的 就是 这 两把 ， sunset80 虽然 有点 小 结构 问题 ， 不过 也 挺不错 ， 重点 是 这些 都 破 发得 挺 香 了 。 
 最后 ， 再也 没 最后 了 。"
187045,vEPrRNoKZvKL,/app/flow/vEPrRNoKZvKL,怎么现在互相摆烂抬高洗白了？,键圈大佬,VpbBR9vbd6REnz,/app/user/VpbBR9vbd6REnz,怎么 现在 互相 摆烂 抬高 洗白 了 ？
187032,Lq1E5ajrBQ7B,/app/flow/Lq1E5ajrBQ7B,"很多事情看来不能多说，说了什么下场已经见识到了。
有些能量太大，惹不起的。
以后乱象还是会评，少评一些。
打算加一个版块，主观云评测键盘外观。",已注销,7bYr201yNBenv,/app/user/7bYr201yNBenv,"很多 事情 看来 不能 多 说 ， 说 了 什么 下场 已经 见识 到 了 。 
 有些 能量 太 大 ， 惹不起 的 。 
 以后 乱象 还是 会评 ， 少评 一些 。 
 打算 加 一个 版块 ， 主观 云 评测 键盘 外观 。"
186982,9LPnwWRBj750,/app/flow/9LPnwWRBj750,purest75千万别买，看以前瓜田记录。小心他圈钱去给his mother买复活甲。千万别买！千万别买！,拉法伊勒,AjE9PAJm8279r,/app/user/AjE9PAJm8279r,purest75 千万别 买 ， 看 以前 瓜田 记录 。 小心 他 圈钱 去 给 his   mother 买 复活 甲 。 千万别 买 ！ 千万别 买 ！
186979,z0zaxn5x8Mrd,/app/flow/z0zaxn5x8Mrd,警惕典狱长秽土转生，这是他的新店，大家看清楚了，他的事迹看我另一个帖子。,已注销,lJVRzoKvdLev82,/app/user/lJVRzoKvdLev82,警惕 典狱长 秽土 转生 ， 这 是 他 的 新店 ， 大家 看清楚 了 ， 他 的 事迹 看 我 另 一个 帖子 。
186948,n5oA7roMO91g,/app/flow/n5oA7roMO91g,开年大瓜  之  造谣一张嘴  辟谣跑断腿,Duhuk外设(原Lumia),ozjdKavbNwxjdo,/app/user/ozjdKavbNwxjdo,开年 大瓜     之     造谣 一 张嘴     辟谣 跑断腿
186891,WvYqZWpxVVJ3,/app/flow/WvYqZWpxVVJ3,这个瓜田可能没有什么营养，但是这种人我遇到的太多，忍不住吐槽一下。买东西你预算不高，那你就在你预算内买东西。或者你运气好能捡到漏也没问题，你十块买100颗，我羡慕你，说你牛逼。你试探性的小砍一刀，我卖不卖的也不会说什么，但是你别张嘴就来行么，原价6.2一颗的利是轴（值不值这个价另说），上来你问我三块五。还说我之前就这么便宜买的，那你去找他接着买行么，买东西  说话动动脑子行不行。,安然1E,vnwYKwmmNJBOkp,/app/user/vnwYKwmmNJBOkp,这个 瓜田 可能 没有 什么 营养 ， 但是 这种 人 我 遇到 的 太 多 ， 忍不住 吐槽 一下 。 买 东西 你 预算 不高 ， 那 你 就 在 你 预算内 买 东西 。 或者 你 运气 好能 捡 到 漏 也 没 问题 ， 你 十块 买 100 颗 ， 我 羡慕 你 ， 说 你 牛 逼 。 你 试探性 的 小 砍 一刀 ， 我 卖 不 卖 的 也 不会 说 什么 ， 但是 你别 张嘴 就 来行 么 ， 原价 6.2 一颗 的 利是 轴 （ 值不值 这个 价 另 说 ） ， 上来 你 问 我 三块 五 。 还 说 我 之前 就 这么 便宜 买 的 ， 那 你 去 找 他 接着 买行 么 ， 买 东西     说话 动动脑 子 行不行 。
186862,kXkkwoAZExXj,/app/flow/kXkkwoAZExXj,不是，请问一下，我是干什么了，最近想入手一把neo80，上小黄鱼看了一眼，发现这哥们的价格还不错，就上去询问，一开始830包邮，我后面忙了一会，忘记拍了，这哥们下架了，我又跑去问，这哥们说不卖了，下午我看这哥们又上架了，800到付，然后问了一嘴还出吗，他说出，我就下单付款了，付款后，我说麻烦他帮我保价到付一下，到最后直接给我退款拉黑。,唯一且长存,wVmKjrZa21Wnk,/app/user/wVmKjrZa21Wnk,不是 ， 请问 一下 ， 我 是 干什么 了 ， 最近 想 入手 一把 neo80 ， 上 小黄鱼 看 了 一眼 ， 发现 这 哥们 的 价格 还 不错 ， 就 上去 询问 ， 一 开始 830 包邮 ， 我 后面 忙 了 一会 ， 忘记 拍 了 ， 这 哥们 下架 了 ， 我 又 跑 去 问 ， 这 哥们 说 不 卖 了 ， 下午 我 看 这 哥们 又 上架 了 ， 800 到付 ， 然后 问 了 一嘴 还 出 吗 ， 他 说出 ， 我 就 下单 付款 了 ， 付款 后 ， 我 说 麻烦 他 帮 我 保价 到付 一下 ， 到 最后 直接 给 我 退款 拉黑 。
186656,pRO8aXYwLNQG,/app/flow/pRO8aXYwLNQG,"唉，逃单
怎么不自扣自己主页里说明的90％手续费呢",Summerainy,rdEEWQ8vNoZmr,/app/user/rdEEWQ8vNoZmr,"唉 ， 逃单 
 怎么 不自扣 自己 主页 里 说明 的 90 ％ 手续费 呢"
186682,OzrERMR5MW1w,/app/flow/OzrERMR5MW1w,做一把键盘品质真的是很难掌控的吗？（多图预警）,埃弗巴赫,KYbEpAKyVDwEL,/app/user/KYbEpAKyVDwEL,做 一把 键盘 品质 真的 是 很 难 掌控 的 吗 ？ （ 多图 预警 ）
186646,BvGrvLGxlAgN,/app/flow/BvGrvLGxlAgN,之前挂的dinner到现在还时不时要吠两声，那就继续挂。,觅死,GXrwK7y0WQzdO,/app/user/GXrwK7y0WQzdO,之前 挂 的 dinner 到 现在 还 时不时 要 吠 两声 ， 那 就 继续 挂 。
186642,5qzEZRYxEQyO,/app/flow/5qzEZRYxEQyO,如何免费打广告,赛博格,BGxJqGLGoRnz7,/app/user/BGxJqGLGoRnz7,如何 免费打 广告
186567,RNG0rM9Pq9wK,/app/flow/RNG0rM9Pq9wK,"大星挺厉害的，作为消费者不能发声，说了被禁言。一拖再拖的发货时间一直不清不楚，一会按这个顺序一会又按这个顺序，一开始说的是全都打包好，尾款付了就能陆续发，早上一个管理又说粉米高光的延迟发，另一个看群里风向不对就说没问题，自己有工厂确定不来发货时间，一会说打包好，尾款就可以发，一会又变成有问题发不了，群里没发货的作为消费者连知情权都不能有了，群里的客户都在说自己的不满，也没人出来回应，牛的大星，花了钱不能说话只能当孙子

这就是大星80r2，裸配1599，定金499，pad399的套件，有发货前破发，破发400无人问，还按石墨顺序发货，又延期，甚至延期没有补偿，只给pad包邮。群管理员能一个一个回答模板，还敷衍大伙，然后，粉米高光有问题还有群友收到货，一问就啊啊啊啊啊啊
这种钱不在兜里。货不在手里。闲鱼还破发了。发货都发不明白的感觉",爱用防水玩具,pJ5OEjRDmZPPko,/app/user/pJ5OEjRDmZPPko,"大星 挺 厉害 的 ， 作为 消费者 不能 发声 ， 说 了 被 禁言 。 一拖再拖 的 发货 时间 一直 不清不楚 ， 一会 按 这个 顺序 一会 又 按 这个 顺序 ， 一 开始 说 的 是 全都 打包 好 ， 尾款 付 了 就 能 陆续 发 ， 早上 一个 管理 又 说 粉米 高光 的 延迟 发 ， 另 一个 看群里 风向 不 对 就 说 没 问题 ， 自己 有 工厂 确定 不 来 发货 时间 ， 一会 说 打包 好 ， 尾款 就 可以 发 ， 一会 又 变成 有 问题 发 不了 ， 群里 没 发货 的 作为 消费者 连 知情权 都 不能 有 了 ， 群里 的 客户 都 在 说 自己 的 不满 ， 也 没人 出来 回应 ， 牛 的 大星 ， 花 了 钱 不能 说话 只能 当 孙子 
 
 这 就是 大星 80r2 ， 裸配 1599 ， 定金 499 ， pad399 的 套件 ， 有 发货 前破发 ， 破发 400 无人 问 ， 还 按 石墨 顺序 发货 ， 又 延期 ， 甚至 延期 没有 补偿 ， 只 给 pad 包邮 。 群 管理员 能 一个 一个 回答 模板 ， 还 敷衍 大伙 ， 然后 ， 粉米 高光 有 问题 还有 群友 收到 货 ， 一问 就 啊啊啊 啊啊啊 
 这种 钱 不 在 兜里 。 货不在 手里 。 闲鱼 还 破发 了 。 发货 都 发 不 明白 的 感觉"
186551,pv7q5xaqpKr0,/app/flow/pv7q5xaqpKr0,今天闲着没事干，占用一下公共资源，分享一段小对话，我挂我自己,Jayben Cheung,KmrDjOXKm8PbN,/app/user/KmrDjOXKm8PbN,今天 闲着没事 干 ， 占用 一下 公共资源 ， 分享 一段 小 对话 ， 我 挂 我 自己
186525,XJ8kbLjAKLRv,/app/flow/XJ8kbLjAKLRv,三亩六亩又在开车？据说发帖返感谢金二百，我先发了，你满不满意！六减三得几亩？,已注销,DrOxWlJzqjOlB,/app/user/DrOxWlJzqjOlB,三亩 六亩 又 在 开车 ？ 据说 发帖 返 感谢 金 二百 ， 我 先发 了 ， 你 满 不 满意 ！ 六 减三得 几亩 ？
