id,hash_id,view_url,title,user_nickname,user_hash_id,user_view_url
180413,M0ZLYw7gvW8z,/app/flow/M0ZLYw7gvW8z,以后麻烦这类人啊，不要来打扰我浪费我的时间和心情好吗，三百块的东西都在那犹豫不决问东问西到最后甩下一句不要了再接上假惺惺的道歉，中途还问有没有轴送有没有航插线送，本来标了4.5百的东西给我砍到3百包邮还不满足，是不是平时吃饭还得把人家桌上的餐具都得顺走啊,搞事小陈,v2e0qV7QJjjbj,/app/user/v2e0qV7QJjjbj
180380,8rP71nwomjRg,/app/flow/8rP71nwomjRg,"【GB】 bread65 现货发售，小面包终于出炉啦！
一年中一次奖，结果也出炉啦！
此奖无人兑现，看到不回，继续GB",克拉延切罗,ekQNbLXV67JeRa,/app/user/ekQNbLXV67JeRa
180309,QrEX3EZOWZQW,/app/flow/QrEX3EZOWZQW,"人为设置错误还是软件系统BUG？
大型纪录片之《ZUOCE外设的包邮之路》

图片已按发言时间线排好方便各位看官观看。
到底是谁的责任我不做评价，我只是一位普普通通的消费者，踢皮球的事不想参与。
ps.某位群管理的发言大家觉得合理乎？",Darling FANS,xJGqbmrjkE9oA,/app/user/xJGqbmrjkE9oA
180297,n5yW0bPkMz7g,/app/flow/n5yW0bPkMz7g,"简单说一下事情经过吧（聊天记录可以看她的）先是看见黑尾920卖两个键帽，我小刀了一下我想单要一个出450，我觉得我这个出价很正常吧，又不是刀到46，就觉她有点莫名其妙的，再加上心情不好，但我只说了“有病吧”，先开小号骂人的是谁，是我吗？你先开小号骂人不允许我开小号骂人吗，怎么你的帖子里丝毫不提呢？这里我承认我骂人拉黑很恶心，我也再次给你公开道歉，但我也希望你给我个说法！！！
       再者说，我也和你道歉了（你拉黑我大号，还不接受我小号道歉，我不理解）我这几天也被几个人在闲鱼问候全家了，我们也算扯平了吧，还要这么计较吗？你还要我怎么样呢？（顺便问一下，闲鱼问候我的人，如果你讨厌我这种人的话，那你这种行为和我又有什么区别呢？",Aeolian,GEExQQWwwlZxK,/app/user/GEExQQWwwlZxK
180294,wJOWmP0oJvJ6,/app/flow/wJOWmP0oJvJ6,【吐槽】关于AM65less R2分裂退格,TABBUN,pJqm2XWNYLRRbl,/app/user/pJqm2XWNYLRRbl
180218,BO8jLZzpqa0r,/app/flow/BO8jLZzpqa0r,挂人，240买我青龙键盘还想让我升级,SIX GOD,ypynEAmWRmynV,/app/user/ypynEAmWRmynV
180170,PjJkXKlJwWNn,/app/flow/PjJkXKlJwWNn,真的随机 好好好 整笑了,看我帖子避雷,0JxWQOZJv57nkP,/app/user/0JxWQOZJv57nkP
180095,vn39B96VnXzB,/app/flow/vn39B96VnXzB,"总2：产品收件发走时候核实重量为5.63KG，随后出事以后，我问了顺丰人员要了各站点停留重量为：连云港站点称重5.58KG，潍坊站点称重5.63KG。派送人员反馈给顺丰称重5.4KG。一方面是重量不对，如果真的是没有发错产品，那是否可以意味着顺丰使用鬼称。

至此，可以判定收件人收到后和顺丰小哥参与掉包，重量不够还塞了块类似电瓶的东西在里面。后续被顺丰证实产品被掉包。（理赔专员拿着双方提供的图片一处一处和我通着电话对比核实）理赔专员联系我，意思就是赔付7倍运费，后续我一直坚持必须原价赔偿，又跟我说赔500，我拒绝，又说赔1000，我拒绝。一直在反复说我没有保价所以不可能全赔。直至12月8号吧顺丰跟我说全赔，于12月9日收到顺丰全部理赔。

直至目前，顺丰已经全额赔付我，闲鱼仍然在判决，剩下的就是坐山观虎斗，狗咬狗了。并且顺丰也跟我反馈，他们会继续跟进追究责任。（大概率是对面派送小哥赔）。我想说：小李真是大好人呐，买了prime还要送一把hi75给顺丰，我替顺丰感谢您！哈哈哈。突然想到小李之前黑名单截图上面的几个朋友。你们可要当心咯。
最后附上闲鱼名称",SS,BPBLPGBQYDvBey,/app/user/BPBLPGBQYDvBey
180093,7B6ZRq7xLY76,/app/flow/7B6ZRq7xLY76,"总1：11月28日收件人（买家）通过闲鱼购买我价值1500元键盘（prime），当时是晚上，顺丰小哥下班了。我采用丰巢用了5KG的中格邮寄，第二天一早大概在8点多，我正好下楼出门上班看到顺丰小哥，我让他当我面打包好以及拿走（因为包装略有破损）当时打包完称重为5.63KG算了我5KG因为我用了丰巢。后续当收件人（买家）收到该产品时候（拒收），第一次声称缺少定位板（缺少配件）我让他提供视频证据和图片，买家称没有录制视频和图片，当面拒收。然后闲鱼客服联系我说进行第二次配送取证，我同意，结果买家联合快递员直接把产品掉包成其他键盘(Hi75)，然后伪造视频证据。（提供的视频证据疑点重重并且被群友冲了。很多二次开箱痕迹）我这边发货顺丰小哥上传的图片证据到顺丰系统，和买家收到的完全是不同产品，这俩把货值差距很大。

在这期间我曾多次打电话给对方派送小哥核实情况，并且录音取证，他的态度一直很恶劣，我只是想找他了解情况确定下是否参与掉包。他回复:有任何问题让公司（顺丰）联系我并且说没有参与过掉包。",SS,BPBLPGBQYDvBey,/app/user/BPBLPGBQYDvBey
180091,vjZawmqYZwYB,/app/flow/vjZawmqYZwYB,"也是想再体验一下以前的缝合水晶酒红。于是在闲鱼找到了这么个价格合适的款，商品简介描述的是老酒红pro+碧玺蓝v2。我那叫一个高兴啊！毕竟虽然老东西，但是这玩意确实找不到太低价格。

好了，沟通愉快，痛快下单。拿到手一看：这厮咋触底这么快？声音这呢闷？ 拿出自己的水晶酒红一比，触底的长度并不一致。这一比，恍然大悟；这厮是碧玺蓝v3杂交出来的东西！（不是很确定碧玺蓝v2和碧玺蓝v3缝合出来的水晶酒红的区别的可以参考这个视频【碧玺蓝v3不太适合缝合水晶酒红-哔哩哔哩】 https://b23.tv/67E0PiE）

这下好了，回去找卖家算个账，退个款；不能要啊！这和卖家标的标题都不是一个货了。那卖家呢也有底气，他寻思他那买回来标着的就是V2啊？咋到我手里就成V3了呢？看着那两种触底那叫一个否认，不可能是V3。俺就寻思，都玩上KC了，咋这么个笨呢？自己东西有问题也不晓得？

这下好了，矛头一指，我必然是背着卖家偷偷换货，开小法庭了。这要真是错了，俺认。

劝诫大伙儿一句，买轴不仅要看卡扣上盖的磨损，还得手里自己有一颗对比，还得录视频！最后希望大伙儿都别遇上这么个恶心事！",已注销,zap9kmVKPDqdlJ,/app/user/zap9kmVKPDqdlJ
180090,v8B76adKL65W,/app/flow/v8B76adKL65W,关于闲鱼亏本卖水晶酒红，被说碧玺蓝v2是碧玺蓝v3，他说v2比v3贵，那意思我赚你这钱，还赚上差价了，拿两个轴一顶还量上键程了，我v3有必要当v2还亏本卖你吗，还要告知大伙，你告知大伙我230的水晶酒红完全体90颗送体验轴还顺丰包邮吗？真是极品，经典比价比上二级市场了，遇到你这人我是真倒霉,已注销,OYpaxlYOxXoOx,/app/user/OYpaxlYOxXoOx
179939,vVLQ9EvqBxnB,/app/flow/vVLQ9EvqBxnB,自己看不懂人话怪我说话激动……说了一起还在问但不单出，写了原价打包出，除以二算不出原价呗,ARIapr2,0Qy9Q9NXaLprw,/app/user/0Qy9Q9NXaLprw
179826,P5rVM8E9Z0vL,/app/flow/P5rVM8E9Z0vL,"主角：王x豪，顾x彬
    今年5月，jelly r2 gb之后，此二人，谎称认识ow兔子，可以py jelly r2为由，让身边朋友上车，涉嫌金额巨大。
    目前已知：a某3万+,b某3万+，c某2.7w，d某7.5w+，5月交了全款，至今未给货，最后退款处理，目前此四人均剩几千至一万未要回。
    据当事人向ow管理兔子求证，兔子回复：jelly国内国外全部交付完毕，并称不认识此二人，涉嫌诈骗建议报警处理。此贴意在提醒有同样上当受骗，还在傻等的人，抓紧去退款，若退不出来尽快采取必要的措施。
    若需要顾某相关信息采取法律手段，可以联系本人。
本人再之前被顾某骗取1.4w，现已追回。
    若还有新的受害者，希望你们可以站出来，不要让这种恶势力滋生。",粉色海洋,BP88VAEkDx7zGl,/app/user/BP88VAEkDx7zGl
179819,JgQoN6EOBmNR,/app/flow/JgQoN6EOBmNR,没抽到隐藏，差评，😤我不服我不服我不服我不服,乐观锁,ExRdQa8vLzxA0,/app/user/ExRdQa8vLzxA0
179801,V7AjljWpOrLm,/app/flow/V7AjljWpOrLm,海贝思这官号真离谱啊,参商,aNnbLQwJzn1ZVR,/app/user/aNnbLQwJzn1ZVR
179787,AwEwnaX3wOPy,/app/flow/AwEwnaX3wOPy,关于我问了下为什么要用我的图片就被踢了这件事,己注销,7BOkGenRjAAPe,/app/user/7BOkGenRjAAPe
179789,dNKox50ZXa9d,/app/flow/dNKox50ZXa9d,吃瓜贴，怒喵compact touch r1在国外IC,test no name,1wyOpv6D0QyBJw,/app/user/1wyOpv6D0QyBJw
179773,JxK38l0l0JzM,/app/flow/JxK38l0l0JzM,"声讨B站某些up主2
腹灵og98  2.4g存在明显缺陷，这群做产品说明书就一句不提？
我这个系列回继续下去，也请大家有任何产品质量问题私信我。定期整理给别人避坑。",Snower,KjY81peWzYG6Be,/app/user/KjY81peWzYG6Be
179752,qplLow5GMPMr,/app/flow/qplLow5GMPMr,记录下现货的发货时间,CocaCola~~,NOQLr8prmVPlG2,/app/user/NOQLr8prmVPlG2
179754,JjkY7pyWAOGO,/app/flow/JjkY7pyWAOGO,闪电喵，你的桌垫我不要了。,林明菁,m7yJJd7EnX1P0Y,/app/user/m7yJJd7EnX1P0Y
179738,G7d8xLKo6lra,/app/flow/G7d8xLKo6lra,韭菜这么好割的么,无情的怪怪,yXkYEXnvnvVoy,/app/user/yXkYEXnvnvVoy
179604,8p7Q5aMdkdly,/app/flow/8p7Q5aMdkdly,"为什么不能买腹灵呢？
首先我是og98第一批用户，买的一个键圈朋友的退坑og98，基本上刚到货就发我了。后续是退坑了，用来买键圈东西的淘宝小号注销了。
拿去腹灵售后，首先告知我，需要第一单的本人联系，退坑了注销了怎么联系呢，请问？不多说了，永远不要买二手的腹灵的东西，因为毫无保障，量产大户，不认订单号，不认货，只认购买账号。不说罗技雷蛇那些吧。大部分转单都可以售后吧，多的不说看图吧。抱怨一下，希望各位og87,104以及后续腹灵的产品考虑好，自己购买吧，别想着买套件这些了，除非不怕坏。",一葱大大,Ere5vwN7e90dde,/app/user/Ere5vwN7e90dde
179550,oq6VO1P8vNYo,/app/flow/oq6VO1P8vNYo,"关于这全龙脸键帽我是定制的但是目前帮我做的那边暂时不接了
大家喜欢或许可以问问其他定制键帽的（？
还有我zf有发帖但是被限流了（（（（（",レモン星人,7bmNXVE80k9WA,/app/user/7bmNXVE80k9WA
179495,QaP0009dwnAZ,/app/flow/QaP0009dwnAZ,"为啥虚空键盘都有孝子捏（上编）

如图所示，诸君请听我娓娓道来

本人于8天前在一把所谓键圈新秀键盘holy75下评论，称其为拿瀚文图纸改色换材质直出，连hub口，触摸条等都没有来得及改掉，昨天我闲来无事来到app，发现终日潜水的我居然有一条罕见的回复，我饶有兴趣的点开，便发现了这位仁兄的评论：

“你去打他啊”

我感到极度的诧异，此时此刻，星际穿越的bgm已经在我脑海中响起，我不禁开始思考这位仁兄给我评论这句话的意义。但迷茫的同时我也猛然意识到了另一个问题，这位仁兄的出发点是什么呢？他为何又要时隔八天来到这个帖子下专门给我评论一句呢？怀着求解问题的渴望，我便回复了他一句：

“谁问你了”

仁兄当即回复我：“打都不敢打在叫”

可惜当时的我正在享用我的午饭，没有及时看到回复，在闲暇之余，我便立即回到了zf，希望能得到仁兄的解答。显而易见的是，看到他再次给我的回复的我更加的迷惑不解，并且对这位同僚说的话感到抽象和一丝怨怼，于是，我便查看了holy75官方频道，果然发现了一些端倪……

鉴于zf字数限制，更多内容详见下编",cheems,Po0LdGOExnVavZ,/app/user/Po0LdGOExnVavZ
179496,rqVN6KEwVywV,/app/flow/rqVN6KEwVywV,"为啥虚空键盘都有孝子捏（下编）

（接上）……端倪：

holy官方当天对其产品holy75进行了第三次预热，并且着重修改了配重部分。

我恍然大悟，原来是一位朋友在看到我之前的评论后，心生拔刀相助之意，今日holy75官方大改配重，这位朋友便特意前来对我进行提醒。我在感谢他让我再度想起这把键盘的同时，也立刻清楚了他的成分：

他是个孝子。

于是乎我便一针见血的指出：“你是孝子”

仁兄见状不服，回怼我道：“你算个p啊”，我也更加生气，再次指出他是孝子，并且让他压力holy官方，给个实物图。可我万万没想到，这位仁兄在收到我的回复后：

他急起来了。

仁兄一连串回复了我几长串话，并且还不忘记为了让我及时看到，通过私信来提醒我，原本在熬夜补番的我看到通知栏消息，就里面回到zf进行回复，谁知道仁兄一击即退，只留下被拉黑的我在原地犹如小丑般的默默骂着阿米诺斯，本着把话全倒出来，让自己睡个好觉的原择，我选择深夜来完成这篇瓜田。

还有一些话放到评论区说捏，zf这字数限制有点难绷",cheems,Po0LdGOExnVavZ,/app/user/Po0LdGOExnVavZ
179469,5wyamWyxzOaO,/app/flow/5wyamWyxzOaO,去年Matrix开的键帽，手里键01，如今变成盲盒库存？,法巴洪尼,AkQvV6n1PKlqpz,/app/user/AkQvV6n1PKlqpz
179408,w85mjXWPm6xp,/app/flow/w85mjXWPm6xp,PERCENT工作室发货趣事,玩键盘死路一条啊,8VEV2mjmXEWjp,/app/user/8VEV2mjmXEWjp
179391,QKaMKAjx53bv,/app/flow/QKaMKAjx53bv,什么低成本硬广，自己号自己发呗，一个两个得了吧，还三个。,法巴洪尼,AkQvV6n1PKlqpz,/app/user/AkQvV6n1PKlqpz
179334,95rrdOBgOpbd,/app/flow/95rrdOBgOpbd,这家工作室最后啥情况，群都没了？,克拉延切罗,ekQNbLXV67JeRa,/app/user/ekQNbLXV67JeRa
179141,zExnlx9Zk5Wd,/app/flow/zExnlx9Zk5Wd,挂个人避坑吧，画的真的一般，收费150，只能拆开用啰,键圈旗木卡卡西,ReR0ozwwAYqVw,/app/user/ReR0ozwwAYqVw
179127,k1ElYLZAYEL7,/app/flow/k1ElYLZAYEL7,今日瓜 “玄派潜伏者”今天玄派管理在rainy75的群里发自己家的键盘一顿猛夸 吹了半天很多人都在询问此事就在大家都探讨玄派新键盘的时候突然杀出来一个群友当场问这潜伏者在干吗潜伏者也是爱答不理群友也是随机暴怒直接发出玄派群担任管理职位 群友一看也是直接炸锅   不得不说玄派全是整活哥 前有“比雨75强多了 基础质感都不是一个概念”后有“玄派潜伏者”更是拉踩众多品牌 逆天发言 “逆天的吊”“聪明的设计”“太勾八猛了这声音”  “死等rainy75说隔壁这勾巴玄派  声音吊不吊  太吊了吧  真的吊  太勾巴猛了   我要等不住了   我真要被这声音迷住了   重量更nm牛逼  太夸张了   都快超infi75了”    拉踩众多品牌 群友也是辣评了一波,Poet。yp,v2nWb6xJbwdPj,/app/user/v2nWb6xJbwdPj
179101,QdwMQbOLNLrV,/app/flow/QdwMQbOLNLrV,"新瓜4：在此，非常感谢大家的支持!
这俩天每当我打开图1图片时候，我都很想笑出来。不知道谁给他的自信。我们大家都在等他出招打逆风局，没想到说的干货原来是破绽百出的开箱视频啊，立即被网友冲了，还为我提供了新的证据，对此再次感谢大家（PS：这条臭狗一开始不承认是买家，结果看着闲鱼维权大概率站他那边觉得沾沾自喜，出来汪汪汪了）后续直至目前仍然在判定。昨日，顺丰官方给我打电话，想私了赔偿7倍运费就算了。我给拒绝了。又说：我没有保价，我反驳：保价协议只针对丢失和破损情况，我这是被掉包并不属于保价协议内，我坚决不同意原价100%以外的任何比例赔偿。挂了电话当晚，也就是12月3日晚，顺丰客服很晚给我打电话说要核查全部过程，并且已经确定产品被掉包事实！我说：3日内必须给我完整的赔偿或者起诉状（PS：起诉仅针对对方派送小哥）。

今早，12月4日我联系了取件小哥询问他昨天有没有接到顺丰客服电话，他回复有，说是对方派送小哥全责。目前事情仍然在发酵中。（闲鱼维权客服再次为我开启补充凭证入口）在此，我想跟某条狗说：开始有点汗流浃背了吧，老弟！（再给大家说个笑话，对方的派件小哥姓：李）某条狗也姓李！",SS,BPBLPGBQYDvBey,/app/user/BPBLPGBQYDvBey
178884,kZvjjQv1ggXm,/app/flow/kZvjjQv1ggXm,"这家店吃像巨那看，比键盘高价倒卖还恶心
1、是20点 33s前支付定金的 在100 名单内  赠送皮特签收签名卡哦
2、额外赠送的签名照随机的 收到了看的  这个无法查看
名额内不用回复我  人太多了   谢谢亲亲  名额内的晚点在来问问题哦 谢谢亲

第二波的  名单是20点45分钟17s前支付定金 仅限抖音有第二波
没有第三波送东西  第三波只是为了让抢款式哦
支付尾款时间是按页面提示时间来哦
如果是要退定金的 要等支付尾款之后再申请退款",潘老师粉丝,Rrm9JdjonOYw0j,/app/user/Rrm9JdjonOYw0j
178845,V3GRlybWroLR,/app/flow/V3GRlybWroLR,今天正好赶上本人在外地出差。详细的后续大家等等就好，放几张图大家细品有些人是一步步被扒的！等忙完给大家加更！,SS,BPBLPGBQYDvBey,/app/user/BPBLPGBQYDvBey
178789,w55mr6BZwB6E,/app/flow/w55mr6BZwB6E,新瓜3:这件事情持续发酵，买家第一次反馈缺少定位板没有举证，闲鱼客服介入第二次派送，直接把我产品调包，prime75变成了hi75，目前我这边已经报警和持续给闲鱼喝顺丰施压，证据充足，但是闲鱼目前还没有判决，大概率回判买家赢，因为没有签收申请的仅退款，退回的货物也是不对的，闲鱼表示后续基本不负责，如果这样，那还做什么闲鱼，所以只能依靠顺丰理赔。并且我也报警了也在网信办登记了。我只想说公道自在人心，图1是我收取快递小哥上传的产品图片，图二是买家收到的图片，图三是闲鱼凭证，图4是备案回执。图4-6是各个经停网点称重。最后放张搞笑图。不管结果如何，我一定会坚持下去！,SS,BPBLPGBQYDvBey,/app/user/BPBLPGBQYDvBey
178740,QGzGKnYrObLZ,/app/flow/QGzGKnYrObLZ,"DAGK Alloy40% 2.0
这键盘做工和售后都极其差劲。最早寄来的键盘铭牌有几处刀痕（图1-3），然后客服不给处理。我发上去瓜田后承诺一周内给我换一块铭牌，我当天就把铭牌寄过去了（我出的邮费）。【承诺给我换以后，我就把瓜田给删了，对上次DAGK店铺客服和我说让我去群里屌老板那个帖子就是我发的，真是删早了啊】
最后拖了我将近一个月把铭牌补发给我了，这次直接给换了一块残次品。铭牌从左到右整齐的存在5条刀痕，左右还各有两块cnc没处理干净的凸起。你要不说我以为这是块搓衣板呢。我只能说贵司可以的，建议大家别买这牌子，买了就是冤大头！",黑历史的空寂,RrLZzjbqzaxPYR,/app/user/RrLZzjbqzaxPYR
178602,kxKaEjrGJwRQ,/app/flow/kxKaEjrGJwRQ,"为什么我不再上车
骑士Alice六月底开团 高光延期至今 colorcardx98 三月底开团，延期至今 
matrix  navi 十一月底终于开始发货结果来个发货时间三个月
怪兽3.0十一月发完还没消息，但是这个时间是q4不算延期只是膈应
 reborn67准现货30-45个工作日也还是延期到十二月上旬 
期货上车实属冤种，有道是
延期习以为常，售后全靠自觉，维权全靠瓜田，发货顺丰到付。",SansZzz,ErjGqqy1pKjaxn,/app/user/ErjGqqy1pKjaxn
178458,9B6vP0b3BaGo,/app/flow/9B6vP0b3BaGo,新瓜2:此人拒收说我货不对板，缺少定位板，然而根本没打开配件包，顺丰小哥也在反复和我确定他只打开看了看没看好，就不要了。我寻思没看好，你买干什么呢？这不是浪费大家时间么。最搞的是什么，最搞点是我明确说了售出不退不换，厂瑕不在本人负责范围内，就喜欢来到手🔪是么？后来查看了此人的评价才看到，卖假货，无缘无故拒收都有。哈哈，也算是遇到个cs，目前正在客服在处理中，等待判决结果！,SS,BPBLPGBQYDvBey,/app/user/BPBLPGBQYDvBey
178457,oMRpBbOwBBV7,/app/flow/oMRpBbOwBBV7,新瓜1:此人询问我prime价格，我说了这个价格最低价了，不🔪，后来他买了，我和他再三确认瑕疵位置以及各种情况，描述里面也写了售出不退不换，都商量好了才发的货。直到今天下午顺丰显示拒收，我询问他为什么，他说我货不对板，缺少定位板，我寻思着喔都打包好了，不可能缺少，于是我下午反复联系了顺丰客服以及派送小哥电话，确认他当小哥面拆开看了下键盘，小哥说他是因为不喜欢，没相中拒绝收货。他说我是货不对板，缺少定位板！,SS,BPBLPGBQYDvBey,/app/user/BPBLPGBQYDvBey
178376,85oZwVM8v3om,/app/flow/85oZwVM8v3om,这可能是我碰到最嘴硬的人,环游是无趣-,ekKvL8rJW7Kevy,/app/user/ekKvL8rJW7Kevy
178363,6yPPKGlYq98m,/app/flow/6yPPKGlYq98m,"血压上来了。
我不能接受只有我一个人高血压，发出来大家一块涨涨血压。",Mr.睡不着,59B2WwOlXB2YR,/app/user/59B2WwOlXB2YR
178263,VqrEdqAyXWgr,/app/flow/VqrEdqAyXWgr,"本来是不想回应的，某些人跟个什么似的一直跟在后面不放
我也就来发个帖给大家看看某些人的嘴脸。事情是11月24日购买了一把全奶白的buff80，对面很积极的当天拍360套键带轴的视频发过来，我核对过没什么问题(拍摄角度问题无法看到瑕疵位置，也看不清楚)，等到套件到后发现有瑕疵，我就拍摄完瑕疵后，给对方发送了开箱视频(视频中可以清晰看到瑕疵，但是比较的模糊)拆开上盖拍摄了清晰的照片发给了卖家，卖家一开始说不喜欢可以退款，可当要退款时却不同意，说要仲裁。
 当仲裁到一半时，我朋友告知我可以用橡皮擦掉后，我就取消仲裁给他立马确认收货，没有一点拖沓，并不像卖家所说的仲裁输了以后怎么样怎么样
 还有个就是到手刀，我是说如果仲裁我赢的话他需要把到付的邮费给我，并不是说给我快递费我给他确认收货，他只是回复一句怎么可能
 整个事件也就这么回事，发布后不做任何回复大家都挺忙的不会拉黑卖家来评论，虽然他的帖拉黑我了
图1是开箱视频中截图，图2 3 4 5是发现视频中无法清晰拍出后拆开上盖后拍的图片",爱吃乌龟的河蚌,aNZVWWb8yyaxJv,/app/user/aNZVWWb8yyaxJv
178222,Lxl1BM9jo99a,/app/flow/Lxl1BM9jo99a,这就是10万+大主播的威力吗，直接加价照搬下来就是自己做的，给我看笑了，一个键盘支架而已,是时候该放下了_,XqZDJE8NDpdKV,/app/user/XqZDJE8NDpdKV
178202,wRdXNapqVLq0,/app/flow/wRdXNapqVLq0,"真给我蚌埠住了，掰扯邮费，不确认收货都给我碰到了。

120出一个极地狐套件，从浙江发吉林，顺丰到付邮费25。我开始直接把东西扔快递柜了，快递柜中格子柜门是默认3kg的，但是快递员自己拿回去也会称重重新计价，快递费25到付，买家一开始就硬揪着单子上的3kg重量不放，我还特意问了顺丰小哥，确认了邮费无误，然后我就说了一句，那你觉得快递费有问题，你算出来正确的费用是多少，差价我补，他发现是自己胡搅蛮缠，然后也不说了。收到货之后问了我脚垫的事我说那个脚垫很容易掉的，你自己再装一个，不满意可以发回来，还跟我说缺键帽，我还补了一个用快递给他发过去了，东西都到了然后就一直不确认，我问了一下，说是人没回去，好的可以理解，今天打开主页看了一下，好家伙，这边人没回去，那边东西都上架了是吧，这两个号估计是一个人，二道贩子给我死！",环游是无趣-,ekKvL8rJW7Kevy,/app/user/ekKvL8rJW7Kevy
178167,JWo1XAZVr0Yw,/app/flow/JWo1XAZVr0Yw,"妙手回春修补大师

起因：我2300出奶白铜配贴了膜buff80，然后无瑕疵发出，卖家到手后拆箱视频没有说有瑕疵，然后拆解键盘后，键盘内壁就出现划痕了，后面走仲裁，他输了，然后隔了一天，用小号又挂着我的图给别的买家发，无暇，并且加价到2700，然后给别的买家的图都是用的我之前给他发的
注意鼠标垫和键盘海粟轴都是我自己之前发出给他拍的",Hf,ekdp8nm9plaEb7,/app/user/ekdp8nm9plaEb7
178020,5MwxP9yd8961,/app/flow/5MwxP9yd8961,"这样挺好的，可以直接预判拉黑，避免更多扯皮̋(ˊ•͈ꇴ•͈ˋ)
张嘴就一股味",风露立中宵,Rr5Wybd0dV25Dj,/app/user/Rr5Wybd0dV25Dj
178003,B6M5jLo1wWkj,/app/flow/B6M5jLo1wWkj,"避雷千反田外设 A千反田 名言 一个盒子 这么喜欢 多买几个 终篇
后来在群里看到很多人也对这个千反田没有好感 所以希望大家避雷 
可能因为我比较在意包装 但是我觉得这是我身为消费者的权利 我理应要求我买到的物品完好无损 快递也有保价 那么为什么要让我来承担这个损失呢 聊天记录全程不删一点 至于什么我要二三百块钱 我本来也没打算要那么多 而且顺丰一般都会给你对半砍 我最后只收了50块钱 这中间浪费我的时间 消耗我的情绪 影响我的心情 真的挺恶心的 
希望大家避雷千反田 这种老板 不长久 你但凡有一次碰上这样的事儿就够你恶心一年 
对了前段时间没曝你是因为每天真的很忙 不想在这上面浪费时间 刚好今天晚上路上有时间所以总结一下 希望以后能端正态度 还有下次再给别人代组的时候记得撕膜 我要不拆根本想不到我这回头客第一次消费就栽了 找千反田消费 当冤种买家",StefanZhou77,80kG9LzmPlmONQ,/app/user/80kG9LzmPlmONQ
177995,awwGg7WaMl5m,/app/flow/awwGg7WaMl5m,"键圈的一些“讨口子”行为是不是太离谱了……

我如果记忆没出偏差的话，这已经不是第一次这个懒羊羊去一些键盘群里帮某个老登要键盘评测了。 （如果各位有其他的截图留存欢迎评论区补充）。说实话某数字up真的有这个资本去替键盘是商家做“评测与改进”吗？ 

是靠他的30分钟叨逼叨，还是所谓的“结构失效”理论呢？

当然也不能否认的情况是，可能这个懒羊羊是某个钓鱼的反串人，而我是那个上钩的翘嘴。 但这不重要了，重要的是键圈的“讨口子”之风由来已久，无论是孝子自己出马，还是之前某位侠之大者发视频讨要，似乎“讨口子”成了这圈子一个绕不过去的东西。

如果不给讨口子，那么低则是孝子带节奏，高则是某up自己评测录视频带节奏。 怎么，真就人不要脸天下无敌🐴",键圈沙贝一个,yJRRXQq1xoXvRQ,/app/user/yJRRXQq1xoXvRQ
177773,lnkKqMKQK0pw,/app/flow/lnkKqMKQK0pw,【结果下篇】,ડꫝⅈꪦꫀ,VprjLvOQ5WR9qr,/app/user/VprjLvOQ5WR9qr
177771,yzwBLZa1g9aW,/app/flow/yzwBLZa1g9aW,【结果上篇】,ડꫝⅈꪦꫀ,VprjLvOQ5WR9qr,/app/user/VprjLvOQ5WR9qr
177750,bjwdA55o5KxQ,/app/flow/bjwdA55o5KxQ,吃瓜群众，我只能说产品确实不是很好,落日边在等,WPelr6j7Wr8jjy,/app/user/WPelr6j7Wr8jjy
177697,37WYqKbx9xAE,/app/flow/37WYqKbx9xAE,到底什么是客制化,Zihang,nWQOZyZnXnlnz,/app/user/nWQOZyZnXnlnz
177649,JXZjXoGzbOjM,/app/flow/JXZjXoGzbOjM,“我一个吃公粮的就看不起你们这帮被收割的键圈韭菜”——《群嘲》后续,August Dvorak,GP7vndLa1nRB1,/app/user/GP7vndLa1nRB1
177603,0WqvZpy3bRr5,/app/flow/0WqvZpy3bRr5,我们只是盘盘无聊的电子文玩罢了，求求工业明珠界的卓越翘楚饶了我们吧——评贾巴尔《群嘲》,August Dvorak,GP7vndLa1nRB1,/app/user/GP7vndLa1nRB1
177597,ZlMkrBp17R5r,/app/flow/ZlMkrBp17R5r,咸鱼找的一个店，看着店很大，然后最开始说一周涂好，然后告诉我双十一，活多，还屯了不少卡，慢。行，我忍了，过了一段时间有告诉我整坏了，能不能不换驱动换个壳，我也忍了，快一个月吧到了之后发现少个光带，好家伙，我要是记性不好就被骗过去了，后面鼠标邮寄回去你说发个狠心的给我，好几天没发，后面找他就开始各种理由少赔，最后没谈拢650的鼠标赔了我350直接拉黑，真有你的,JOKE Love,m77nOewj89z1lY,/app/user/m77nOewj89z1lY
177594,Y0wMlLEEdBrw,/app/flow/Y0wMlLEEdBrw,什么，我的雨75它分头行动了😓，这玻璃也太没粘性了吧，我就正常放桌子上使用，然后没电了，想拿起来接个线充电，发现玻璃掉下来了,借点运气,6rxAeokPXNGwp,/app/user/6rxAeokPXNGwp
177503,jYvNb8nqJEO6,/app/flow/jYvNb8nqJEO6,"后续:""鸽人就为了300块""  ""女朋友觉得太便宜了，＋300吧""",swww,Vp1Zy8RXPWzjkJ,/app/user/Vp1Zy8RXPWzjkJ
177481,mELglOn055nj,/app/flow/mELglOn055nj,现在鸽人真的太简单了，人与人没法信任，哎,swww,Vp1Zy8RXPWzjkJ,/app/user/Vp1Zy8RXPWzjkJ
